,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,date_posted,days_listed
29951,3995.0,2006,honda accord,excellent,4,gas,185847.0,automatic,sedan,green,2018-09-22,14
29952,4395.0,2010,ford focus,excellent,4,gas,106274.11,automatic,sedan,grey,2018-09-12,75
29953,8450.0,2006,toyota sienna,good,6,gas,164844.0,automatic,van,grey,2018-10-15,14
29954,7700.0,1999,ram 3500,good,10,gas,110000.0,automatic,pickup,white,2018-11-18,16
29955,8450.0,2008,chevrolet equinox,good,6,gas,129966.0,automatic,SUV,black,2018-12-14,6
29956,4950.0,2000,honda accord,good,6,gas,142952.0,automatic,sedan,custom,2018-05-15,54
29957,2789.0,2000,chevrolet silverado 3500hd,fair,8,gas,250000.0,manual,truck,white,2018-11-26,31
29958,5950.0,2006,kia sorento,good,6,gas,152988.0,automatic,SUV,grey,2019-04-10,66
29959,7450.0,2013,nissan sentra,good,4,gas,71144.0,automatic,sedan,grey,2019-02-04,32
29960,2895.0,2001,ford expedition,good,8,gas,122895.0,automatic,SUV,green,2019-02-17,37
29961,9495.0,2006,ram 1500,good,8,gas,96758.0,automatic,pickup,white,2018-12-09,11
29962,4950.0,2006,honda odyssey,good,6,gas,203572.0,automatic,van,silver,2018-09-20,142
29963,9995.0,2008,toyota 4runner,excellent,6,gas,168567.0,automatic,other,blue,2018-05-19,57
29964,25000.0,2008,gmc sierra,good,8,diesel,171000.0,automatic,truck,brown,2019-02-04,47
29965,9000.0,2009,honda pilot,excellent,6,gas,173000.0,automatic,SUV,brown,2019-01-18,99
29966,2250.0,1996,ford ranger,fair,4,gas,202643.0,manual,truck,green,2018-12-23,28
29967,4900.0,1997,chevrolet silverado 1500,good,8,gas,186000.0,automatic,pickup,red,2019-01-15,42
29968,6350.0,2005,chevrolet tahoe,excellent,8,gas,214000.0,automatic,SUV,black,2018-06-11,158
29969,5550.0,2009,subaru forester,excellent,4,gas,194000.0,other,SUV,white,2018-10-10,98
29970,4550.0,2005,chevrolet impala,excellent,6,gas,134000.0,automatic,sedan,grey,2018-08-16,41
29971,3750.0,2003,chevrolet trailblazer,excellent,6,gas,194000.0,automatic,SUV,custom,2018-09-22,10
29972,3950.0,2010,ford focus,good,4,gas,146000.0,automatic,sedan,white,2018-09-28,96
29973,6000.0,1984,chevrolet corvette,like new,8,gas,160000.0,automatic,coupe,red,2018-05-19,16
29974,7995.0,2013,hyundai elantra,excellent,4,gas,66000.0,automatic,sedan,white,2018-05-31,37
29975,7550.0,2014,ford focus,excellent,4,gas,122000.0,automatic,sedan,custom,2018-06-04,32
29976,2900.0,2001,ford f-150,good,8,gas,207987.0,automatic,truck,red,2019-04-12,43
29977,10950.0,2013,ford escape,excellent,4,gas,109150.0,automatic,SUV,white,2018-05-21,20
29978,6995.0,2014,dodge charger,good,8,gas,171000.0,automatic,sedan,blue,2018-12-31,86
29979,7995.0,2013,ford explorer,good,6,gas,160000.0,automatic,SUV,black,2018-06-12,9
29980,7995.0,2008,toyota highlander,excellent,6,gas,151806.0,automatic,SUV,silver,2018-05-23,32
29981,2850.0,2000,ford explorer,excellent,8,gas,106274.11,automatic,SUV,blue,2018-10-13,71
29982,4995.0,2014,nissan versa,like new,4,gas,78822.49,automatic,sedan,red,2019-01-27,48
29983,2995.0,2004,ford mustang,good,6,gas,121324.0,automatic,coupe,silver,2018-09-12,33
29984,27900.0,2015,chevrolet silverado 1500 crew,good,8,gas,75723.0,automatic,pickup,black,2018-12-26,96
29985,11999.0,2011,chevrolet tahoe,like new,8,gas,132342.0,automatic,SUV,white,2018-10-10,18
29986,23000.0,2015,chevrolet silverado 1500,excellent,8,gas,88000.0,automatic,pickup,white,2018-10-25,40
29987,2750.0,2002,hyundai santa fe,good,4,gas,100750.0,automatic,SUV,silver,2018-08-24,36
29988,5950.0,2007,honda odyssey,good,6,gas,178870.0,automatic,van,white,2018-07-18,6
29989,6300.0,2005,cadillac escalade,like new,8,gas,78822.49,automatic,sedan,white,2018-09-26,35
29990,4950.0,2003,ford f-150,good,8,gas,248729.0,automatic,truck,white,2018-06-25,38
29991,4100.0,2007,nissan sentra,good,4,gas,122000.0,manual,sedan,black,2019-04-01,18
29992,10850.0,2008,toyota highlander,good,6,gas,173334.0,automatic,SUV,silver,2018-07-27,21
29993,5950.0,2009,acura tl,excellent,6,gas,131000.0,automatic,sedan,black,2019-02-07,23
29994,2475.0,2003,subaru forester,excellent,4,gas,143000.0,automatic,SUV,silver,2018-11-01,28
29995,4995.0,2010,chevrolet malibu,excellent,4,gas,190000.0,automatic,sedan,white,2018-09-27,75
29996,7800.0,2007,toyota tacoma,good,4,gas,130043.055,manual,pickup,white,2018-11-23,16
29997,10995.0,2015,toyota prius,like new,4,gas,117525.0,automatic,hatchback,white,2018-06-07,36
29998,4950.0,1998,chevrolet tahoe,good,8,gas,163225.0,automatic,SUV,black,2018-06-07,41
29999,6950.0,2010,toyota prius,good,4,hybrid,155072.0,automatic,hatchback,black,2018-10-05,36
30000,5395.0,2005,jeep grand cherokee,excellent,6,gas,184000.0,automatic,SUV,grey,2019-03-11,87
30001,7500.0,2007,honda cr-v,like new,4,gas,75454.0,automatic,SUV,blue,2018-09-30,53
30002,5995.0,2008,honda civic,like new,4,gas,127121.0,automatic,SUV,grey,2018-06-07,29
30003,6995.0,2012,hyundai sonata,like new,4,gas,107545.0,automatic,sedan,brown,2018-05-20,21
30004,22000.0,2008,toyota tundra,excellent,8,gas,106274.11,automatic,truck,grey,2018-08-27,58
30005,10000.0,2008,ford f-250 super duty,good,8,diesel,130043.055,automatic,pickup,silver,2019-03-06,25
30006,3950.0,2006,dodge grand caravan,good,6,gas,130325.0,automatic,mini-van,white,2018-10-11,108
30007,2750.0,2003,chevrolet malibu,excellent,6,gas,184000.0,automatic,sedan,silver,2018-05-10,35
30008,12995.0,2008,chevrolet suburban,excellent,8,gas,153000.0,automatic,SUV,white,2018-08-12,69
30009,9995.0,2015,ford fusion,good,4,gas,130043.055,automatic,sedan,grey,2018-08-31,5
30010,17995.0,2014,ram 1500,good,8,gas,82751.0,automatic,truck,white,2019-01-06,7
30011,7995.0,2006,gmc sierra 1500,good,8,gas,130043.055,automatic,truck,grey,2018-12-26,26
30012,10995.0,2007,gmc sierra 1500,good,8,gas,178718.0,automatic,truck,brown,2018-12-15,69
30013,16995.0,2010,ram 1500,good,8,gas,77728.0,automatic,truck,white,2019-04-18,30
30014,8495.0,2012,honda civic,good,4,gas,115532.0,automatic,sedan,grey,2018-07-02,38
30015,18995.0,2015,ram 1500,good,6,gas,43279.0,automatic,truck,black,2018-12-04,23
30016,6995.0,2007,toyota sienna,good,6,gas,140715.0,automatic,van,blue,2018-11-19,43
30017,10995.0,2014,chevrolet malibu,good,4,gas,55452.0,automatic,sedan,silver,2018-07-16,17
30018,11495.0,2014,chrysler 300,good,8,gas,121734.0,automatic,sedan,black,2018-05-04,10
30019,9995.0,2015,nissan sentra,good,4,gas,89971.0,automatic,sedan,black,2018-12-29,29
30020,11495.0,2016,nissan sentra,good,4,gas,92116.0,automatic,sedan,black,2018-12-08,39
30021,9995.0,2011,chevrolet camaro,good,6,gas,136157.0,automatic,convertible,silver,2019-03-17,102
30022,5493.0,2006,toyota camry,good,6,gas,153925.0,automatic,sedan,grey,2018-05-30,63
30023,10295.0,2008,gmc sierra 1500,excellent,8,gas,175000.0,automatic,truck,white,2018-05-23,12
30024,8950.0,2013,subaru outback,good,4,gas,173277.0,automatic,wagon,custom,2019-03-01,33
30025,25995.0,2015,chevrolet suburban,good,8,gas,120318.0,automatic,SUV,brown,2018-05-11,54
30026,12495.0,2010,nissan murano,good,4,gas,66935.0,automatic,SUV,brown,2018-09-10,9
30027,8495.0,2012,honda civic,good,4,gas,133633.0,automatic,sedan,grey,2019-03-24,23
30028,15995.0,2015,ram 1500,good,6,gas,70013.0,automatic,truck,white,2019-01-22,21
30029,17995.0,2015,ram 1500,good,8,gas,81195.0,automatic,truck,black,2019-04-10,23
30030,7995.0,2012,honda accord,good,4,gas,185245.0,automatic,coupe,black,2018-06-20,65
30031,5995.0,2003,ford f-150,good,6,gas,156440.0,automatic,truck,red,2019-04-05,41
30032,37995.0,2018,jeep wrangler,good,6,gas,33469.0,automatic,SUV,black,2018-12-24,22
30033,6495.0,2014,nissan altima,excellent,4,gas,95694.0,automatic,other,white,2018-12-11,20
30034,8495.0,2008,ford expedition,good,8,gas,130043.055,automatic,SUV,white,2018-09-18,71
30035,2950.0,2010,ford f-250,fair,8,diesel,206000.0,automatic,pickup,white,2019-01-26,77
30036,4350.0,2002,honda accord,excellent,6,gas,157000.0,automatic,sedan,custom,2018-05-18,59
30037,7995.0,2006,gmc sierra 1500,good,8,gas,186375.0,automatic,truck,grey,2018-11-19,8
30038,10995.0,2008,ford f-150,good,8,gas,145478.0,automatic,truck,silver,2018-05-20,29
30039,10995.0,2007,gmc sierra 1500,good,8,gas,178718.0,automatic,truck,brown,2019-01-07,20
30040,17995.0,2014,ram 1500,good,8,gas,82751.0,automatic,truck,white,2018-10-22,49
30041,8495.0,2012,honda civic,good,4,gas,115532.0,automatic,sedan,black,2018-10-10,25
30042,9995.0,2015,nissan sentra,good,4,gas,89971.0,automatic,sedan,grey,2018-11-26,21
30043,8995.0,2013,chevrolet equinox,good,4,gas,100015.0,automatic,SUV,black,2018-10-06,16
30044,6450.0,2005,chevrolet suburban,excellent,8,gas,106274.11,automatic,SUV,black,2019-02-18,19
30045,6995.0,2007,toyota sienna,good,6,gas,140715.0,automatic,van,blue,2018-05-31,85
30046,11495.0,2016,nissan sentra,good,4,gas,92116.0,automatic,sedan,black,2018-11-30,49
30047,10995.0,2014,chevrolet malibu,good,4,gas,55452.0,automatic,sedan,white,2018-12-01,67
30048,9995.0,2011,chevrolet camaro,good,6,gas,136157.0,automatic,convertible,silver,2018-09-03,28
30049,5493.0,2006,toyota camry,good,6,gas,153925.0,automatic,sedan,grey,2018-07-31,81
30050,12495.0,2010,nissan murano,good,4,gas,66935.0,automatic,SUV,brown,2018-06-30,56
30051,8495.0,2012,honda civic,good,4,gas,133633.0,automatic,sedan,grey,2018-09-12,67
30052,25995.0,2015,chevrolet suburban,good,8,gas,120318.0,automatic,SUV,brown,2019-03-09,34
30053,17995.0,2015,ram 1500,good,8,gas,81195.0,automatic,truck,white,2018-05-20,55
30054,7995.0,2012,honda accord,good,4,gas,185245.0,automatic,coupe,black,2019-02-19,20
30055,8495.0,2008,ford expedition,good,8,gas,130043.055,automatic,SUV,custom,2019-01-29,20
30056,5995.0,2003,ford f-150,good,6,gas,156440.0,automatic,truck,red,2019-01-17,26
30057,15995.0,2015,ram 1500,good,6,gas,70013.0,automatic,truck,white,2018-07-23,24
30058,37995.0,2018,jeep wrangler,good,6,gas,33469.0,automatic,SUV,white,2018-05-02,163
30059,8950.0,2007,honda cr-v,good,4,gas,163811.0,automatic,SUV,blue,2018-07-15,23
30060,10500.0,2005,ford f-350 sd,excellent,8,diesel,165000.0,automatic,truck,white,2019-02-27,44
30061,46900.0,2018,ford f-250 super duty,excellent,8,diesel,12108.0,automatic,truck,black,2018-08-21,37
30062,6100.0,2009,ford escape,excellent,6,gas,106274.11,automatic,SUV,grey,2018-07-30,98
30063,16900.0,2009,ford f-250 sd,excellent,10,gas,59000.0,automatic,truck,white,2019-02-03,14
30064,8900.0,2008,chevrolet silverado 2500hd,good,8,gas,196173.0,automatic,truck,white,2018-10-01,22
30065,25000.0,2015,ram 1500,excellent,6,diesel,50000.0,automatic,truck,white,2018-05-17,17
30066,12900.0,2013,jeep grand cherokee,excellent,6,gas,98000.0,automatic,SUV,black,2019-04-04,38
30067,2750.0,2002,subaru outback,good,6,gas,130043.055,automatic,sedan,blue,2018-05-02,13
30068,2600.0,2003,toyota camry,excellent,4,gas,153000.0,automatic,sedan,silver,2019-04-08,77
30069,19990.0,2015,ford explorer,good,6,gas,72123.0,automatic,wagon,custom,2019-03-28,81
30070,10900.0,2008,chevrolet tahoe,good,8,gas,191123.0,automatic,wagon,black,2019-01-08,8
30071,16900.0,2014,ford f-150,good,6,gas,130043.055,automatic,truck,white,2019-02-03,35
30072,14800.0,2015,chevrolet traverse,good,6,gas,125000.0,automatic,SUV,black,2019-03-25,32
30073,3850.0,2004,jeep grand cherokee,good,6,gas,229224.0,automatic,SUV,silver,2019-01-29,12
30074,4500.0,2004,toyota camry,good,4,gas,201763.0,automatic,sedan,grey,2018-12-25,19
30075,11800.0,2010,ram 1500,good,8,gas,183338.0,automatic,truck,grey,2018-06-12,42
30076,6999.0,2008,gmc acadia,good,6,gas,107047.0,automatic,SUV,custom,2019-01-13,57
30077,11800.0,2013,chevrolet traverse,good,6,gas,135981.0,automatic,wagon,silver,2019-04-06,35
30078,27950.0,2013,ford f150,excellent,8,gas,70600.0,automatic,truck,black,2018-06-05,41
30079,16950.0,2010,ford f150,excellent,8,gas,163266.0,automatic,truck,silver,2018-07-21,10
30080,19950.0,2013,chevrolet silverado,excellent,8,diesel,277103.0,automatic,truck,white,2019-04-08,75
30081,7777.0,2005,gmc sierra 1500,good,8,gas,130043.055,automatic,truck,grey,2018-07-19,16
30082,22998.0,2007,chevrolet silverado,excellent,8,diesel,97954.0,automatic,truck,blue,2018-07-10,61
30083,4950.0,2007,toyota prius,good,4,hybrid,173467.0,automatic,hatchback,blue,2018-05-22,67
30084,11900.0,2013,nissan frontier,like new,6,gas,125000.0,automatic,pickup,white,2019-04-13,92
30085,6750.0,2010,ford escape,excellent,4,gas,97000.0,automatic,SUV,white,2018-06-11,12
30086,8450.0,2008,chevrolet equinox,good,6,gas,129966.0,automatic,SUV,blue,2018-10-28,67
30087,7400.0,2012,hyundai sonata,good,4,gas,105236.0,automatic,sedan,black,2018-10-24,16
30088,6600.0,2009,toyota camry le,excellent,4,gas,96300.0,automatic,sedan,white,2018-12-29,26
30089,8450.0,2006,toyota sienna,good,6,gas,164844.0,automatic,van,grey,2018-05-20,4
30090,8999.0,2013,hyundai sonata,good,4,gas,100804.0,automatic,sedan,grey,2018-12-20,70
30091,18800.0,2011,cadillac escalade,good,8,gas,102255.0,automatic,SUV,black,2019-01-07,19
30092,4900.0,2007,ford focus,excellent,4,gas,106274.11,automatic,sedan,red,2018-11-09,14
30093,7450.0,2013,nissan sentra,good,4,gas,71144.0,automatic,sedan,grey,2018-06-22,19
30094,10450.0,2010,nissan frontier,good,6,gas,0.0,automatic,pickup,red,2018-10-02,22
30095,13995.0,2019,nissan sentra,like new,4,gas,44367.0,automatic,sedan,black,2019-03-24,54
30096,35900.0,2018,jeep wrangler unlimited,excellent,4,gas,14410.0,automatic,SUV,black,2018-09-20,33
30097,11900.0,2017,chevrolet equinox,good,4,gas,130043.055,automatic,SUV,white,2018-07-01,60
30098,10950.0,2015,ford fusion,good,4,gas,130043.055,automatic,sedan,grey,2019-01-22,4
30099,5700.0,2008,toyota camry,excellent,4,gas,96000.0,automatic,sedan,grey,2018-07-01,5
30100,7400.0,2003,toyota tacoma,excellent,4,gas,108000.0,automatic,pickup,white,2019-04-14,38
30101,10900.0,2015,toyota prius,excellent,4,gas,105725.0,automatic,hatchback,white,2018-12-17,75
30102,8995.0,2008,ram 1500,excellent,8,gas,141438.0,automatic,pickup,silver,2018-12-30,26
30103,8700.0,2015,kia soul,excellent,4,gas,106274.11,automatic,wagon,white,2018-07-31,12
30104,14990.0,2007,toyota tacoma,good,6,gas,165757.0,automatic,truck,silver,2018-05-30,7
30105,16990.0,2013,toyota camry,good,6,gas,23777.0,automatic,sedan,silver,2018-06-10,25
30106,12990.0,2017,hyundai sonata,good,4,gas,130043.055,automatic,sedan,silver,2018-09-16,67
30107,11990.0,2014,toyota corolla,good,4,gas,105769.0,automatic,sedan,silver,2018-12-08,82
30108,14990.0,2014,toyota tacoma,good,4,gas,123586.0,automatic,truck,silver,2018-09-01,34
30109,12990.0,2017,hyundai sonata,good,4,gas,61090.0,automatic,sedan,red,2018-10-09,21
30110,13990.0,2010,toyota highlander,good,6,gas,167282.0,automatic,SUV,silver,2018-11-22,55
30111,15990.0,2015,toyota rav4,good,4,gas,76920.0,automatic,SUV,silver,2018-05-07,54
30112,13990.0,2013,honda pilot,good,6,gas,128069.0,automatic,SUV,black,2019-01-10,72
30113,11990.0,2014,toyota corolla,good,4,gas,119997.0,automatic,sedan,silver,2019-01-08,16
30114,10990.0,2008,ram 1500,good,8,gas,98379.0,automatic,truck,red,2018-06-20,35
30115,19999.0,2014,chevrolet silverado 1500,good,8,gas,126944.0,automatic,truck,black,2018-07-14,49
30116,10800.0,2014,hyundai sonata,good,4,gas,103715.0,automatic,sedan,black,2019-04-14,14
30117,30000.0,2017,ford f-150,like new,6,gas,29690.0,automatic,pickup,white,2018-05-17,6
30118,7900.0,2014,chevrolet cruze,good,4,gas,130043.055,automatic,sedan,custom,2018-05-01,33
30119,13999.0,2018,nissan rogue,good,4,gas,84758.0,automatic,SUV,black,2018-11-28,33
30120,8950.0,2015,chrysler 200,like new,6,gas,102374.0,automatic,sedan,white,2019-01-26,10
30121,4700.0,2010,ford fusion se,good,4,gas,127.0,automatic,sedan,grey,2018-05-30,34
30122,9999.0,2007,ford ranger,good,6,gas,114866.0,automatic,truck,custom,2018-08-30,55
30123,39999.0,2017,ram 2500,good,6,diesel,51148.0,automatic,truck,white,2019-01-06,59
30124,18999.0,2016,chrysler 300,good,6,gas,71070.0,automatic,sedan,white,2018-05-06,22
30125,24699.0,2016,toyota tacoma,good,4,gas,53909.0,automatic,truck,white,2018-11-22,18
30126,4300.0,2006,toyota camry le,good,4,gas,162.0,automatic,sedan,silver,2019-03-20,17
30127,13999.0,2018,nissan rogue,good,4,gas,84758.0,automatic,SUV,white,2018-12-09,34
30128,11999.0,2011,ford f-150,excellent,8,gas,189450.0,automatic,pickup,white,2018-12-23,52
30129,18900.0,2005,ford f-250 sd,good,8,diesel,63749.0,automatic,truck,custom,2018-09-28,12
30130,7950.0,2008,chevrolet silverado,excellent,8,gas,106274.11,automatic,truck,white,2018-11-20,30
30131,6200.0,2004,gmc sierra 2500hd,good,8,diesel,190653.0,automatic,truck,white,2018-11-20,115
30132,5250.0,2011,chevrolet impala,excellent,6,gas,157000.0,automatic,sedan,red,2019-01-15,28
30133,16500.0,2019,nissan sentra,like new,4,gas,25000.0,automatic,sedan,white,2019-04-10,17
30134,4500.0,2003,gmc sierra,good,8,gas,241650.0,automatic,pickup,black,2018-07-04,138
30135,6999.0,2016,ford focus,excellent,4,gas,37407.0,automatic,hatchback,red,2018-09-03,8
30136,6990.0,2015,nissan rogue,excellent,4,gas,110102.0,automatic,SUV,silver,2018-12-31,9
30137,20500.0,2013,toyota tundra,excellent,8,gas,94775.0,automatic,pickup,white,2018-05-30,32
30138,17998.0,2018,dodge grand caravan,excellent,6,gas,45280.0,automatic,mini-van,white,2018-11-06,3
30139,5450.0,2009,chevrolet equinox,good,6,gas,116.0,automatic,SUV,white,2018-09-28,24
30140,6500.0,2006,ford f-150,good,8,gas,87696.0,manual,pickup,white,2019-02-02,26
30141,6950.0,2005,ford f-150,excellent,8,gas,157000.0,automatic,truck,red,2018-11-04,32
30142,5200.0,2011,honda civic,excellent,4,gas,106274.11,automatic,sedan,grey,2018-11-22,38
30143,7400.0,2013,ram 1500,good,6,gas,150000.0,automatic,truck,white,2018-06-30,48
30144,4600.0,2009,toyota corolla,excellent,4,gas,150000.0,automatic,sedan,silver,2018-07-24,3
30145,9850.0,2014,ford edge,excellent,6,gas,106274.11,automatic,SUV,red,2018-09-25,43
30146,4995.0,2004,ford mustang,excellent,6,gas,125411.0,automatic,coupe,red,2018-09-08,123
30147,4499.0,2005,honda accord,excellent,6,gas,193560.0,automatic,sedan,white,2019-04-10,49
30148,21900.0,2015,gmc acadia,excellent,6,gas,74815.0,automatic,SUV,black,2018-11-19,33
30149,4450.0,2011,ford focus,excellent,4,gas,125.0,automatic,sedan,black,2018-10-13,27
30150,16900.0,2009,ford f350,excellent,10,gas,106274.11,automatic,truck,white,2018-05-06,56
30151,8500.0,2008,ford f150,good,8,gas,190448.0,automatic,pickup,white,2018-06-01,25
30152,13695.0,2017,ford fusion se,good,4,gas,39996.0,automatic,sedan,black,2018-07-01,37
30153,7995.0,2015,kia soul,good,4,gas,79000.0,automatic,wagon,green,2018-06-11,7
30154,8800.0,2011,honda pilot,excellent,6,gas,160589.0,automatic,SUV,blue,2019-02-07,45
30155,6200.0,1993,chevrolet silverado,good,8,gas,130043.055,manual,truck,green,2019-02-20,47
30156,7750.0,2011,toyota camry le,excellent,4,gas,119000.0,automatic,sedan,black,2019-03-11,63
30157,4900.0,2007,toyota prius,good,4,hybrid,119000.0,automatic,hatchback,silver,2018-09-08,121
30158,4600.0,2007,toyota prius,good,4,hybrid,174000.0,automatic,hatchback,grey,2018-08-05,28
30159,34900.0,2013,mercedes-benz benze sprinter 2500,excellent,6,diesel,106274.11,automatic,van,black,2018-08-25,60
30160,5250.0,2004,toyota prius,excellent,4,hybrid,121000.0,automatic,hatchback,blue,2018-08-06,9
30161,9600.0,2016,kia soul,excellent,4,gas,106274.11,automatic,sedan,black,2018-07-31,34
30162,10950.0,2014,toyota camry,excellent,4,gas,76000.0,automatic,sedan,silver,2019-04-14,40
30163,35600.0,2018,chevrolet silverado 1500 crew,good,8,gas,6915.0,automatic,pickup,white,2019-01-17,57
30164,7000.0,2013,nissan sentra,like new,4,gas,67000.0,automatic,sedan,grey,2019-01-09,4
30165,5490.0,2011,kia soul,excellent,4,gas,124762.0,manual,wagon,white,2018-06-04,51
30166,8995.0,2015,chevrolet cruze,good,4,gas,92402.0,automatic,sedan,silver,2018-07-23,29
30167,14950.0,2008,jeep wrangler,excellent,6,gas,151399.0,automatic,SUV,green,2019-03-18,40
30168,3500.0,2006,nissan sentra,excellent,4,gas,120000.0,manual,sedan,black,2018-09-10,3
30169,34600.0,2018,chevrolet silverado 1500 crew,good,8,gas,130043.055,automatic,pickup,white,2018-07-17,131
30170,5200.0,1995,ford f-150,good,8,gas,130043.055,automatic,offroad,white,2018-06-11,79
30171,9800.0,2003,ram 2500,excellent,8,gas,155000.0,manual,pickup,white,2019-04-15,32
30172,12900.0,2006,chevrolet silverado 2500hd,excellent,8,gas,106274.11,automatic,truck,white,2018-11-05,55
30173,5000.0,2004,ram 1500,good,8,gas,173456.0,automatic,truck,red,2018-11-13,25
30174,15650.0,2004,ram 3500,excellent,8,diesel,281000.0,automatic,truck,white,2019-03-06,34
30175,7000.0,2002,ford mustang,excellent,8,gas,106274.11,manual,convertible,red,2019-01-13,16
30176,5995.0,2012,chevrolet impala,like new,6,other,72000.0,automatic,sedan,white,2018-10-27,64
30177,7800.0,2009,honda accord,excellent,6,gas,85124.0,automatic,sedan,blue,2018-06-02,46
30178,4800.0,2007,toyota camry,good,4,gas,160123.0,automatic,sedan,custom,2018-10-06,19
30179,4900.0,2007,toyota prius,good,4,hybrid,180000.0,automatic,hatchback,black,2019-01-01,27
30180,3695.0,2007,honda accord,good,4,gas,213654.0,automatic,sedan,grey,2018-11-12,33
30181,6900.0,2000,toyota tundra,like new,8,gas,149000.0,automatic,truck,red,2018-05-23,82
30182,3800.0,2012,ford focus,good,4,gas,142000.0,manual,sedan,grey,2018-05-16,51
30183,8450.0,2010,jeep grand cherokee,good,6,gas,0.0,automatic,other,black,2018-08-14,71
30184,34995.0,2015,chevrolet silverado 1500,excellent,8,gas,60286.0,automatic,pickup,black,2018-05-01,41
30185,6999.0,2014,ford focus se,like new,4,gas,78822.49,automatic,hatchback,black,2018-10-20,4
30186,10337.0,2012,honda accord,excellent,4,gas,97982.0,automatic,sedan,black,2018-06-02,65
30187,7950.0,2006,ram 1500,good,8,other,0.0,automatic,pickup,white,2018-10-24,17
30188,6250.0,2009,toyota camry,good,4,gas,142.0,automatic,sedan,silver,2018-12-06,13
30189,7850.0,2016,ford focus,excellent,3,gas,116.0,automatic,sedan,red,2018-06-05,7
30190,8650.0,2012,kia sorento,excellent,4,gas,115.0,automatic,SUV,black,2018-06-03,106
30191,9824.0,2013,ford fusion,excellent,4,gas,66950.0,automatic,sedan,silver,2019-03-26,63
30192,7349.0,2014,ford focus se,excellent,4,gas,82258.0,automatic,hatchback,grey,2018-10-22,44
30193,10495.0,2015,nissan altima,excellent,4,gas,64950.0,automatic,sedan,white,2018-08-19,30
30194,16995.0,2011,gmc yukon,excellent,8,gas,120502.0,automatic,SUV,white,2018-07-18,40
30195,2499.0,2007,hyundai santa fe,excellent,6,gas,199000.0,automatic,SUV,blue,2018-11-18,53
30196,14500.0,2004,chevrolet silverado 2500hd,excellent,8,gas,106000.0,automatic,truck,grey,2018-06-15,64
30197,6100.0,2007,toyota camry,good,6,gas,130043.055,automatic,sedan,grey,2019-03-22,45
30198,8500.0,1990,chevrolet silverado,like new,8,gas,145000.0,automatic,pickup,red,2018-11-06,29
30199,5295.0,2007,subaru forester,excellent,4,gas,138000.0,automatic,SUV,white,2018-12-19,39
30200,19900.0,2015,ram 1500,like new,6,gas,26400.0,automatic,truck,silver,2018-08-14,30
30201,4999.0,2008,honda civic lx,excellent,4,gas,106274.11,automatic,sedan,black,2018-05-21,42
30202,7500.0,2003,chevrolet silverado 1500,good,8,gas,164000.0,automatic,truck,white,2018-07-21,9
30203,4500.0,2001,chevrolet silverado 1500,good,8,gas,200000.0,automatic,pickup,red,2018-07-12,25
30204,2500.0,2004,ram 2500,fair,8,gas,405000.0,automatic,pickup,black,2019-03-31,64
30205,3990.0,2006,jeep liberty,excellent,6,gas,170000.0,automatic,SUV,silver,2018-10-20,16
30206,23500.0,2013,ford f150,like new,8,gas,62000.0,automatic,truck,white,2018-10-16,112
30207,9500.0,2009,ford f350 super duty,good,8,diesel,183000.0,automatic,pickup,white,2019-03-12,42
30208,8900.0,2008,ford f-150,excellent,8,gas,180000.0,automatic,truck,white,2018-12-11,87
30209,29950.0,2014,ford f250,excellent,8,diesel,160493.0,automatic,truck,white,2018-10-22,21
30210,16950.0,2011,chevrolet silverado 1500,excellent,8,gas,154863.0,automatic,truck,white,2018-09-29,66
30211,23800.0,2016,chevrolet colorado,like new,4,diesel,56997.0,automatic,truck,grey,2018-05-16,13
30212,4700.0,2010,ford fusion se,good,4,gas,4700.0,automatic,sedan,silver,2018-12-30,70
30213,24990.0,2018,gmc acadia,excellent,6,gas,31545.0,automatic,SUV,silver,2018-05-29,33
30214,5900.0,2008,toyota corolla,good,4,gas,0.0,other,sedan,blue,2019-02-02,27
30215,33990.0,2017,ram 2500,excellent,8,gas,33074.0,automatic,truck,white,2019-04-11,37
30216,5990.0,2010,hyundai sonata,excellent,4,gas,89810.0,automatic,sedan,blue,2018-06-29,20
30217,19990.0,2016,ram 1500,excellent,8,gas,106274.11,automatic,truck,black,2018-09-19,16
30218,6999.0,2009,dodge grand caravan,good,6,gas,104000.0,automatic,van,red,2019-02-12,19
30219,7900.0,2015,kia soul,good,4,gas,0.0,automatic,wagon,grey,2018-11-01,15
30220,12900.0,2017,hyundai elantra,good,4,gas,27574.0,automatic,sedan,black,2019-04-14,76
30221,4900.0,2011,nissan sentra,good,4,gas,95464.0,automatic,sedan,black,2018-05-06,63
30222,9900.0,2017,hyundai elantra,good,4,gas,0.0,automatic,sedan,red,2018-07-16,24
30223,9900.0,2017,chevrolet cruze,good,4,gas,0.0,automatic,sedan,blue,2018-09-17,15
30224,17500.0,2013,chevrolet silverado 1500,excellent,8,gas,99500.0,automatic,pickup,black,2018-09-06,13
30225,3900.0,2005,toyota corolla,good,4,gas,0.0,automatic,sedan,custom,2018-08-21,32
30226,6900.0,2013,volkswagen passat,good,5,gas,94515.0,automatic,sedan,white,2019-01-19,24
30227,3999.0,2002,ram 1500,excellent,8,gas,170000.0,automatic,pickup,blue,2018-12-20,104
